# id|region|road_class|structure|name|ref|layer|lat1|lon1|lat2|lon2|oneway|maxspeed
# OSM © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
TPE-74347910-1|TPE|HIGHWAY|TUNNEL|景美隧道|3|-1|24.9763871|121.5773050|24.9765882|121.5782442|yes|90
TPE-74347910-2|TPE|HIGHWAY|TUNNEL|景美隧道|3|-1|24.9765882|121.5782442|24.9768692|121.5793230|yes|90
TPE-74347910-3|TPE|HIGHWAY|TUNNEL|景美隧道|3|-1|24.9768692|121.5793230|24.9773200|121.5805703|yes|90
TPE-74347910-4|TPE|HIGHWAY|TUNNEL|景美隧道|3|-1|24.9773200|121.5805703|24.9776183|121.5812166|yes|90
TPE-75844185-0|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0635094|121.6146193|25.0634410|121.6148109|yes|40
TPE-75844185-1|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0634410|121.6148109|25.0633748|121.6149777|yes|40
TPE-75844185-2|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0633748|121.6149777|25.0633021|121.6151411|yes|40
TPE-75844185-3|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0633021|121.6151411|25.0631769|121.6154405|yes|40
TPE-75844185-4|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0631769|121.6154405|25.0630482|121.6157720|yes|40
TPE-75844185-5|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0630482|121.6157720|25.0628241|121.6163955|yes|40
TPE-75844185-6|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0628241|121.6163955|25.0627252|121.6165818|yes|40
TPE-75844185-7|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0627252|121.6165818|25.0626188|121.6167399|yes|40
TPE-75844185-8|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0626188|121.6167399|25.0625054|121.6168645|yes|40
TPE-75844185-9|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625054|121.6168645|25.0623873|121.6169686|yes|40
TPE-75844185-10|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0623873|121.6169686|25.0618766|121.6173293|yes|40
TPE-77998953-0|TPE|EXPRESSWAY|RAMP|舊宗路出口匝道||0|25.0580250|121.5830814|25.0580089|121.5829737|yes|
TPE-77998953-1|TPE|EXPRESSWAY|RAMP|舊宗路出口匝道||0|25.0580089|121.5829737|25.0580023|121.5829290|yes|
TPE-77998953-2|TPE|EXPRESSWAY|RAMP|舊宗路出口匝道||0|25.0580023|121.5829290|25.0579832|121.5828006|yes|
TPE-77998960-0|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0605909|121.6183484|25.0625413|121.6169797|yes|
TPE-77998960-1|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0625413|121.6169797|25.0626062|121.6169200|yes|
TPE-77998960-2|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0626062|121.6169200|25.0627828|121.6167425|yes|
TPE-77998960-3|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0627828|121.6167425|25.0628952|121.6165762|yes|
TPE-77998960-4|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0628952|121.6165762|25.0629744|121.6164052|yes|
TPE-77998960-5|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0629744|121.6164052|25.0631258|121.6159598|yes|
TPE-77998960-6|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0631258|121.6159598|25.0633320|121.6154621|yes|
TPE-77998961-0|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||0|25.0594868|121.6191768|25.0597012|121.6189597|yes|40
TPE-78138167-0|TPE|EXPRESSWAY|RAMP|||1|25.0549872|121.5774269|25.0537564|121.5751320|no|40
TPE-78138168-0|TPE|EXPRESSWAY|RAMP|舊宗路入口匝道||0|25.0557854|121.5786869|25.0556096|121.5785932|yes|
TPE-78196918-0|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0592382|121.5938698|25.0591550|121.5941949|yes|
TPE-78196918-1|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591550|121.5941949|25.0591293|121.5944001|yes|
TPE-78196918-2|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591293|121.5944001|25.0591307|121.5949865|yes|
TPE-78196918-3|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591307|121.5949865|25.0591180|121.5953487|yes|
TPE-78196918-4|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591180|121.5953487|25.0590995|121.5955240|yes|
TPE-78196918-5|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0590995|121.5955240|25.0590563|121.5957707|yes|
TPE-78196918-6|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0590563|121.5957707|25.0589971|121.5960543|yes|
TPE-78196918-7|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0589971|121.5960543|25.0589030|121.5963461|yes|
TPE-78196918-8|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0589030|121.5963461|25.0587358|121.5968067|yes|
TPE-78196918-9|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0587358|121.5968067|25.0586070|121.5971996|yes|
TPE-78196918-10|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0586070|121.5971996|25.0585615|121.5973552|yes|
TPE-78196918-11|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0585615|121.5973552|25.0584825|121.5976844|yes|
TPE-78196918-12|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584825|121.5976844|25.0584185|121.5980385|yes|
TPE-78196918-13|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584185|121.5980385|25.0583817|121.5982688|yes|
TPE-78196918-14|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583817|121.5982688|25.0583550|121.5986183|yes|
TPE-78196918-15|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583550|121.5986183|25.0583477|121.5989710|yes|
TPE-78196918-16|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583477|121.5989710|25.0583575|121.5993736|yes|
TPE-78196918-17|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583575|121.5993736|25.0583762|121.5997102|yes|
TPE-78196918-18|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583762|121.5997102|25.0583957|121.6002097|yes|
TPE-78196918-19|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0583957|121.6002097|25.0584109|121.6005565|yes|
TPE-78196918-20|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584109|121.6005565|25.0584397|121.6010591|yes|
TPE-78196918-21|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584397|121.6010591|25.0584619|121.6015854|yes|
TPE-78196918-22|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584619|121.6015854|25.0584859|121.6019804|yes|
TPE-78196918-23|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0584859|121.6019804|25.0585293|121.6024748|yes|
TPE-78196918-24|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0585293|121.6024748|25.0585764|121.6029064|yes|
TPE-78196918-25|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0585764|121.6029064|25.0586180|121.6032273|yes|
TPE-78196918-26|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0586180|121.6032273|25.0586761|121.6037339|yes|
TPE-78196918-27|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0586761|121.6037339|25.0587198|121.6041342|yes|
TPE-78196918-28|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0587198|121.6041342|25.0587696|121.6044690|yes|
TPE-78196918-29|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0587696|121.6044690|25.0588041|121.6047970|yes|
TPE-78196918-30|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0588041|121.6047970|25.0588666|121.6052467|yes|
TPE-78196918-31|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0588666|121.6052467|25.0589263|121.6056060|yes|
TPE-78196918-32|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0589263|121.6056060|25.0589909|121.6060115|yes|
TPE-78196918-33|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0589909|121.6060115|25.0590694|121.6064379|yes|
TPE-78196918-34|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0590694|121.6064379|25.0591226|121.6067295|yes|
TPE-78196918-35|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591226|121.6067295|25.0591690|121.6069140|yes|
TPE-78196918-36|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0591690|121.6069140|25.0592456|121.6071881|yes|
TPE-78196918-37|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0592456|121.6071881|25.0593572|121.6075805|yes|
TPE-78196918-38|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0593572|121.6075805|25.0594708|121.6079412|yes|
TPE-78196918-39|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0594708|121.6079412|25.0595408|121.6081222|yes|
TPE-78196918-40|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0595408|121.6081222|25.0596580|121.6085344|yes|
TPE-78196918-41|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0596580|121.6085344|25.0597509|121.6088545|yes|
TPE-78196918-42|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0597509|121.6088545|25.0598662|121.6092106|yes|
TPE-78196918-43|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0598662|121.6092106|25.0599780|121.6094705|yes|
TPE-78196918-44|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0599780|121.6094705|25.0601898|121.6098584|yes|
TPE-78196918-45|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0601898|121.6098584|25.0603382|121.6100639|yes|
TPE-78196918-46|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0603382|121.6100639|25.0605230|121.6103351|yes|
TPE-78196918-47|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0605230|121.6103351|25.0606630|121.6105665|yes|
TPE-78196918-48|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0606630|121.6105665|25.0609436|121.6109778|yes|
TPE-78196918-49|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0609436|121.6109778|25.0612761|121.6113251|yes|
TPE-78196918-50|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0612761|121.6113251|25.0616289|121.6116499|yes|
TPE-78196918-51|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0616289|121.6116499|25.0617692|121.6117755|yes|
TPE-78196918-52|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0617692|121.6117755|25.0620176|121.6119902|yes|
TPE-78196918-53|TPE|EXPRESSWAY|ELEVATED|環東大道||2|25.0620176|121.6119902|25.0623513|121.6122870|yes|
TPE-80117301-0|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||2|25.0591307|121.6214671|25.0592380|121.6213486|yes|40
TPE-80117301-1|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||2|25.0592380|121.6213486|25.0596656|121.6210315|yes|40
TPE-80117301-2|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||2|25.0596656|121.6210315|25.0599578|121.6207908|yes|40
TPE-80117301-3|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||2|25.0599578|121.6207908|25.0601844|121.6205949|yes|40
TPE-80117301-4|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||2|25.0601844|121.6205949|25.0602536|121.6205064|yes|40
TPE-80117304-0|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625132|121.6176050|25.0625819|121.6175065|yes|40
TPE-80117304-1|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625819|121.6175065|25.0626008|121.6174359|yes|40
TPE-80117304-2|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0626008|121.6174359|25.0626022|121.6173568|yes|40
TPE-80117304-3|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0626022|121.6173568|25.0625923|121.6172895|yes|40
TPE-80117304-4|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625923|121.6172895|25.0625695|121.6172211|yes|40
TPE-80117304-5|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625695|121.6172211|25.0625307|121.6171684|yes|40
TPE-80117304-6|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0625307|121.6171684|25.0624835|121.6171309|yes|40
TPE-80117304-7|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0624835|121.6171309|25.0624397|121.6171134|yes|40
TPE-80117304-8|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0624397|121.6171134|25.0623673|121.6170988|yes|40
TPE-80117304-9|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0623673|121.6170988|25.0623177|121.6171012|yes|40
TPE-80117304-10|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0623177|121.6171012|25.0622616|121.6171198|yes|40
TPE-80117304-11|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0622616|121.6171198|25.0619003|121.6173743|yes|40
TPE-80117304-12|TPE|EXPRESSWAY|RAMP|經貿一路出口匝道||0|25.0619003|121.6173743|25.0617875|121.6173922|yes|40
TPE-80117307-0|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||0|25.0624833|121.6173410|25.0625156|121.6173815|yes|40
TPE-80117307-1|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||0|25.0625156|121.6173815|25.0625258|121.6174475|yes|40
TPE-80117307-2|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||0|25.0625258|121.6174475|25.0625147|121.6175188|yes|40
TPE-80117307-3|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||0|25.0625147|121.6175188|25.0625132|121.6176050|yes|40
TPE-80117312-0|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0602536|121.6205064|25.0601686|121.6205621|yes|40
TPE-80117312-1|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0601686|121.6205621|25.0599323|121.6207626|yes|40
TPE-80117312-2|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0599323|121.6207626|25.0596455|121.6209988|yes|40
TPE-80117312-3|TPE|EXPRESSWAY|RAMP|經貿一路入口匝道||2|25.0596455|121.6209988|25.0594739|121.6210759|yes|40
TPE-80117331-0|TPE|EXPRESSWAY|MAINLINE|環東大道||0|25.0623513|121.6122870|25.0624428|121.6123891|yes|
TPE-80117332-0|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0633462|121.6151641|25.0631728|121.6156243|yes|50
TPE-80117332-1|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0631728|121.6156243|25.0629615|121.6161543|yes|50
TPE-80117332-2|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0629615|121.6161543|25.0628059|121.6166146|yes|50
TPE-80117332-3|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0628059|121.6166146|25.0626447|121.6170958|yes|50
TPE-80117332-4|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0626447|121.6170958|25.0624743|121.6175205|yes|50
TPE-80117332-5|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0624743|121.6175205|25.0621317|121.6181562|yes|50
TPE-80117332-6|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0621317|121.6181562|25.0619082|121.6185209|yes|50
TPE-80117332-7|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0619082|121.6185209|25.0616652|121.6188669|yes|50
TPE-80117332-8|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0616652|121.6188669|25.0613761|121.6192130|yes|50
TPE-80117332-9|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0613761|121.6192130|25.0611137|121.6195114|yes|50
TPE-80117332-10|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0611137|121.6195114|25.0608264|121.6198259|yes|50
TPE-80117332-11|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0608264|121.6198259|25.0605749|121.6200867|yes|50
TPE-80117332-12|TPE|EXPRESSWAY|ELEVATED|環東大道||1|25.0605749|121.6200867|25.0600543|121.6205802|yes|50
TPE-80117336-0|TPE|EXPRESSWAY|RAMP|||1|25.0582296|121.5834886|25.0592342|121.5853587|no|
TPE-80117336-1|TPE|EXPRESSWAY|RAMP|||1|25.0592342|121.5853587|25.0594257|121.5857208|no|
TPE-98716307-0|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0739510|121.5315072|25.0739024|121.5311142|yes|50
TPE-98716307-1|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0739024|121.5311142|25.0737845|121.5302103|yes|50
TPE-98716307-2|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0737845|121.5302103|25.0737858|121.5297745|yes|50
TPE-98716307-3|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0737858|121.5297745|25.0738465|121.5293654|yes|50
TPE-98716307-4|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0738465|121.5293654|25.0739400|121.5289926|yes|50
TPE-98716307-5|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0739400|121.5289926|25.0740123|121.5286707|yes|50
TPE-98717318-0|TPE|HIGHWAY|RAMP|圓山交流道||0|25.0738550|121.5323816|25.0739194|121.5322354|yes|
TPE-98717318-1|TPE|HIGHWAY|RAMP|圓山交流道||0|25.0739194|121.5322354|25.0739558|121.5320517|yes|
TPE-98717318-2|TPE|HIGHWAY|RAMP|圓山交流道||0|25.0739558|121.5320517|25.0739691|121.5317781|yes|
TPE-98717318-3|TPE|HIGHWAY|RAMP|圓山交流道||0|25.0739691|121.5317781|25.0739510|121.5315072|yes|
TPE-98717319-0|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0729682|121.5339613|25.0729884|121.5338166|yes|
TPE-98717319-1|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0729884|121.5338166|25.0730195|121.5337004|yes|
TPE-98717319-2|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0730195|121.5337004|25.0730526|121.5336085|yes|
TPE-98717319-3|TPE|HIGHWAY|RAMP|圓山交流道||1|25.0730526|121.5336085|25.0730857|121.5335340|yes|
TPE-98718119-0|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0719645|121.5319722|25.0719629|121.5320443|yes|
TPE-98718119-1|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0719629|121.5320443|25.0719245|121.5321413|yes|
TPE-98718119-2|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0719245|121.5321413|25.0718727|121.5323400|yes|
TPE-98718120-0|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||-1|25.0718727|121.5323400|25.0718410|121.5324489|yes|
TPE-98718120-1|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||-1|25.0718410|121.5324489|25.0717928|121.5325467|yes|
TPE-98718120-2|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||-1|25.0717928|121.5325467|25.0717337|121.5326351|yes|
TPE-98718120-3|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||-1|25.0717337|121.5326351|25.0716750|121.5327031|yes|
TPE-98718120-4|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||-1|25.0716750|121.5327031|25.0716043|121.5327725|yes|
TPE-98718121-0|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0716043|121.5327725|25.0714833|121.5328608|yes|
TPE-98718121-1|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0714833|121.5328608|25.0713649|121.5329424|yes|
TPE-98718121-2|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0713649|121.5329424|25.0712533|121.5330081|yes|
TPE-98718121-3|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0712533|121.5330081|25.0711033|121.5330804|yes|
TPE-98718121-4|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0711033|121.5330804|25.0709415|121.5331343|yes|
TPE-98718121-5|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0709415|121.5331343|25.0707968|121.5331741|yes|
TPE-98718121-6|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0707968|121.5331741|25.0706330|121.5332109|yes|
TPE-98718121-7|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0706330|121.5332109|25.0705032|121.5332219|yes|
TPE-98718121-8|TPE|EXPRESSWAY|RAMP|濱江街入口匝道||0|25.0705032|121.5332219|25.0701998|121.5332937|yes|
TPE-135638639-0|TPE|HIGHWAY|ELEVATED|蔣渭水高速公路|5|2|25.0352770|121.6227227|25.0345891|121.6250184|yes|80
TPE-135638642-0|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|0|25.0287139|121.6088278|25.0276837|121.6070604|yes|90
TPE-135638645-0|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0323762|121.6153521|25.0327468|121.6161214|yes|50
TPE-135638645-1|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0327468|121.6161214|25.0330316|121.6166442|yes|50
TPE-135638645-2|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0330316|121.6166442|25.0331920|121.6170023|yes|50
TPE-135638645-3|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0331920|121.6170023|25.0332819|121.6172544|yes|50
TPE-135638645-4|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0332819|121.6172544|25.0334945|121.6179089|yes|50
TPE-135638645-5|TPE|HIGHWAY|RAMP|南深路出口匝道||0|25.0334945|121.6179089|25.0335929|121.6181596|yes|50
TPE-135638646-0|TPE|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|25.0313539|121.6133117|25.0310776|121.6128247|yes|90
TPE-135638646-1|TPE|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|25.0310776|121.6128247|25.0301079|121.6112382|yes|90
TPE-135638646-2|TPE|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|25.0301079|121.6112382|25.0287139|121.6088278|yes|90
TPE-135638647-0|TPE|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|25.0285682|121.6088211|25.0309537|121.6128676|yes|90
TPE-135638647-1|TPE|HIGHWAY|MAINLINE|福爾摩沙高速公路|3|0|25.0309537|121.6128676|25.0312563|121.6133906|yes|90
TPE-135638648-0|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0345374|121.6191562|25.0353413|121.6205309|yes|60
TPE-135638648-1|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0353413|121.6205309|25.0354342|121.6207529|yes|60
TPE-135638648-2|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0354342|121.6207529|25.0355106|121.6209922|yes|60
TPE-135638648-3|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0355106|121.6209922|25.0355525|121.6212474|yes|60
TPE-135638648-4|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0355525|121.6212474|25.0355463|121.6214809|yes|60
TPE-135638648-5|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0355463|121.6214809|25.0355069|121.6217525|yes|60
TPE-135638648-6|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0355069|121.6217525|25.0354104|121.6221453|yes|60
TPE-135638648-7|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0354104|121.6221453|25.0352770|121.6227227|yes|60
TPE-135638649-0|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0360827|121.6225906|25.0363354|121.6224671|yes|50
TPE-135638649-1|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0363354|121.6224671|25.0364728|121.6224283|yes|50
TPE-135638649-2|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0364728|121.6224283|25.0366198|121.6223988|yes|50
TPE-135638649-3|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0366198|121.6223988|25.0367887|121.6224008|yes|50
TPE-135638649-4|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0367887|121.6224008|25.0369490|121.6224162|yes|50
TPE-135638649-5|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0369490|121.6224162|25.0371866|121.6224792|yes|50
TPE-135638650-0|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0312563|121.6133906|25.0316357|121.6140465|yes|90
TPE-135638650-1|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0316357|121.6140465|25.0317638|121.6142678|yes|90
TPE-135638650-2|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0317638|121.6142678|25.0321523|121.6149686|yes|90
TPE-135638651-0|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0422798|121.6245051|25.0418060|121.6244307|yes|90
TPE-135638651-1|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0418060|121.6244307|25.0414937|121.6243623|yes|90
TPE-135638651-2|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0414937|121.6243623|25.0411547|121.6242726|yes|90
TPE-135638651-3|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0411547|121.6242726|25.0408106|121.6241696|yes|90
TPE-135638651-4|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0408106|121.6241696|25.0404250|121.6240252|yes|90
TPE-135638651-5|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0404250|121.6240252|25.0400624|121.6238755|yes|90
TPE-135638651-6|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0400624|121.6238755|25.0397174|121.6237270|yes|90
TPE-135638651-7|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0397174|121.6237270|25.0393302|121.6235220|yes|90
TPE-135638651-8|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0393302|121.6235220|25.0386530|121.6231495|yes|90
TPE-135638651-9|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0386530|121.6231495|25.0382824|121.6229216|yes|90
TPE-135638651-10|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0382824|121.6229216|25.0379610|121.6227178|yes|90
TPE-135638651-11|TPE|HIGHWAY|ELEVATED|福爾摩沙高速公路|3|1|25.0379610|121.6227178|25.0373641|121.6222427|yes|90
TPE-135638654-0|TPE|HIGHWAY|RAMP|南港系統交流道||1|25.0371866|121.6224792|25.0373658|121.6225685|yes|50
TPE-135638654-1|TPE|HIGHWAY|RAMP|南港系統交流道||1|25.0373658|121.6225685|25.0377292|121.6227986|yes|50
TPE-135638654-2|TPE|HIGHWAY|RAMP|南港系統交流道||1|25.0377292|121.6227986|25.0381621|121.6230333|yes|50
TPE-135638655-0|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0356311|121.6226727|25.0356993|121.6224106|yes|40
TPE-135638655-1|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0356993|121.6224106|25.0357862|121.6220914|yes|40
TPE-135638655-2|TPE|HIGHWAY|RAMP|南港系統交流道||0|25.0357862|121.6220914|25.0359688|121.6212859|yes|40
